YEAR,DISTRICT,UPAZILA/THANA,EIIN,INSTITUTE NAME,CLASS_SIX_AGE_UNDER11,CLASS_SIX_AGE11,CLASS_SIX_AGE12,CLASS_SIX_AGE13,CLASS_SIX_AGE14,CLASS_SIX_AGE15,CLASS_SIX_AGE_UPER15,CLASS_SEVEN_AGE_UNDER11,CLASS_SEVEN_AGE11,CLASS_SEVEN_AGE12,CLASS_SEVEN_AGE13,CLASS_SEVEN_AGE14,CLASS_SEVEN_AGE15,CLASS_SEVEN_AGE_UPER15,CLASS_EIGHT_AGE_UNDER11,CLASS_EIGHT_AGE11,CLASS_EIGHT_AGE12,CLASS_EIGHT_AGE13,CLASS_EIGHT_AGE14,CLASS_EIGHT_AGE15,CLASS_EIGHT_AGE_UPER15,CLASS_NINE_AGE_UNDER11,CLASS_NINE_AGE11,CLASS_NINE_AGE12,CLASS_NINE_AGE13,CLASS_NINE_AGE14,CLASS_NINE_AGE15,CLASS_NINE_AGE_UPER15,CLASS_TEN_AGE_UNDER11,CLASS_TEN_AGE11,CLASS_TEN_AGE12,CLASS_TEN_AGE13,CLASS_TEN_AGE14,CLASS_TEN_AGE15,CLASS_TEN_AGE_UPER15
2016,CHITTAGONG,CHANDANAISH,104168,DOHAZARI JAMIJURI A.RAHMAN HIGH SCHOOL,35,270,130,2,0,0,0,0,52,300,73,5,0,0,0,0,22,290,98,12,0,0,0,0,15,298,82,8,0,0,0,0,24,185,17
2016,CHITTAGONG,CHANDANAISH,104169,FATEMA JINNAH ML. GIRLS HIGH  SCHOOL,100,31,30,,,,,,90,20,14,,,,,,,105,40,20,,,,,,80,17,10,,,,,13,65,10
2016,CHITTAGONG,CHANDANAISH,104170,KANCHANABAD ML HIGH SCHOOL,50,370,14,,,,,,85,332,39,,,,,,23,314,55,,,,,,54,189,49,,,,,,16,178,36
2016,CHITTAGONG,CHANDANAISH,104171,BARAMA TRAHI MENAKA HIGH SCHOOL\,,187,42,10,,,,,,128,46,20,,,,,,102,59,24,,,,,,112,50,16,,,,,12,72,60
2016,CHITTAGONG,CHANDANAISH,104172,SUCHIA R.K.HIGH SCHOOL,,60,6,,,,,,,,60,6,,,,,,,61,6,,,,,,,56,5,,,,,,38,5
2016,CHITTAGONG,CHANDANAISH,104173,SATBARIA ML HIGH SCHOOL,,209,,,,,,,,198,,,,,,,,181,,,,,,,,112,,,,,,,,128,
2016,CHITTAGONG,CHANDANAISH,104174,BARKAL S.Z. HIGH SCHOOL,50,250,170,50,,,,,60,170,60,18,,,,,23,170,40,42,,,,,25,125,75,,,,,12,140,60,
2016,CHITTAGONG,CHANDANAISH,104175,CHAMUDARIA UNITED INSTITUTE ML HIGH SCHOOL,98,20,,,,,,,92,48,2,,,,,,,173,10,,,,,,,101,20,,,,,,,79,10
2016,CHITTAGONG,CHANDANAISH,104176,HASIMPUR M.A.K.U.HIGH SCHOOL,30,90,80,22,,,,,20,40,50,41,,,,,60,80,40,20,,,,,20,50,30,29,,,,,20,48,24
2016,CHITTAGONG,CHANDANAISH,104178,KASHEM MAHBUB HIGH SCHOOL,30,82,31,,,,,,32,38,32,,,,,,39,50,21,,,,,,48,24,2,,,,,,,32,44
2016,CHITTAGONG,CHANDANAISH,104179,GASBARIA MOMTAJ BEGUM GIRLS   HIGH SCHOOL,25,100,31,,,,,,,50,6,,,,,,,50,9,,,,,,,47,12,,,,,,,20,5
2016,CHITTAGONG,CHANDANAISH,104180,BORKAL ABDUL HAI ANOWARA BEGUM GIRLS HIGH SCHOOL,35,70,12,,,,,,28,55,15,,,,,,15,64,15,,,,,,12,61,7,,,,,,10,38,6
2016,CHITTAGONG,CHANDANAISH,104204,BEGUM GUL CHEMONARA ACADEMY SCHOOL & COLLEGE,19,110,30,,,,,,13,107,43,,,,,,3,130,33,,,,,,3,103,37,,,,,,4,92,18
2016,CHITTAGONG,CHANDANAISH,131319,JAMIJURI  JUNIOR  BOYS  SCHOOL,2,17,33,3,,,,,36,8,1,,,,,,18,7,5,,,,,,,17,8,,,,,,18,10,2
2016,CHITTAGONG,CHANDANAISH,131388,DHOPACHARI SHIL GHATA HIGH SCHOOL,66,196,81,,,,,,27,110,65,,,,,,34,106,71,,,,,,10,69,38,,,,,,8,76,31
2016,CHITTAGONG,CHANDGAON,104104,ALHAJ TAJUL ISLAM HIGH SCHOOL,5,41,50,3,2,3,,2,5,29,35,21,8,1,,1,12,61,70,34,9,,,,,14,57,81,,,,,2,16,27
2016,CHITTAGONG,CHANDGAON,104105,MERN SUN SCHOOL AND COLLEGE,,80,26,,,,,,,70,19,,,,,,,88,14,,,,,,,180,40,,,,,,,170,37
2016,CHITTAGONG,CHANDGAON,104206,BAKALIA HIGH SCHOOL,,136,96,46,,,,,,167,96,,,,,,,201,66,,,,,,,196,25,,,,,,,117,58
2016,CHITTAGONG,CHANDGAON,104207,"A, L, KHAN HIGH SCHOOL",240,185,32,,,,,,42,314,34,,,,,,32,259,85,,,,,,35,238,86,,,,,,35,197,78
2016,CHITTAGONG,CHANDGAON,104213,CHANDGAON N.M.C. MODEL HIGH SCHOOL,31,488,47,,,,,,18,402,106,,,,,,9,301,102,,,,,,15,305,62,,,,,,12,297,43
2016,CHITTAGONG,CHANDGAON,104215,MIRZA ISPAHANI SMRITY BIDDALAYA,,136,,,,,,,,110,,,,,,,,96,,,,,,,,112,,,,,,,,106,
2016,CHITTAGONG,CHANDGAON,104216,NURUL ISLAM MUNICIPAL GIRLS HIGH SCHOOL,,300,45,,,,,,,300,20,,,,,,,280,27,,,,,,,290,73,,,,,,,180,50
2016,CHITTAGONG,CHANDGAON,104217,MOHARA SAYRA KHATUN QUADERYA GIRLS HIGH SCHOOL AND COLLEGE,98,23,,,,,,15,115,30,,,,,,23,151,14,,,,,,5,133,31,,,,,,8,146,16,
2016,CHITTAGONG,CHANDGAON,104219,C.J.M. HIGH SCHOOL,,63,,,,,,,,57,,,,,,,,78,,,,,,,,146,,,,,,,,94,
2016,CHITTAGONG,CHANDGAON,104220,ALHAZ ANOWARA BEGUM GIRLS HIGH SCHOOL,,30,36,20,12,,,25,35,16,15,,,,,,,20,21,20,3,,,,1,23,15,20,,,,,20,21,35
2016,CHITTAGONG,CHANDGAON,104222,ABDUL HAMID SHOWDAGAR HIGH SCHOOL,20,110,30,,,,,,,110,45,,,,,,,125,25,,,,,,,119,20,,,,,,,73,23
2016,CHITTAGONG,CHANDGAON,104225,MUHAMMAD KAMAL UDDIN HIGH SCHOOL,,16,94,4,,,,,2,12,95,3,,,,,12,30,142,7,,,,,5,83,142,5,,,,,,33,175
2016,CHITTAGONG,CHANDGAON,104226,SANOWARA ISLAM BOYS HIGH SCHOOL,20,144,13,4,,,,0,21,156,15,,,,0,0,12,114,36,,,0,0,0,41,210,,,0,0,0,20,53,70,3
2016,CHITTAGONG,CHANDGAON,134011,SAFA MOTALEB  HIGH SCHOOL,,50,20,10,,,,,,7,45,15,,,,,,55,27,3,,,,,,50,16,10,,,,,,37,30
2016,CHITTAGONG,CHANDGAON,134126,CENTER VALLEY SCHOOL,12,50,40,,,,,50,5,5,,,,,,,,,80,60,,,,,,29,10,,,,,,34,36,
2016,CHITTAGONG,CHANDGAON,134147,CDA PUBLIC SCHOOL & COLLEGE,9,68,62,35,5,,,,8,65,64,12,,,,,3,45,47,13,,,,,16,42,46,23,,,,,,9,79
2016,CHITTAGONG,CHANDGAON,134444,KARNAPHULI PUBLIC SCHOOL AND COLLEGE,,10,50,11,,,,,,11,52,7,,,,,,25,55,18,,,,,,32,48,1,,,,,,25,43
2016,CHITTAGONG,CHANDGAON,136968,CDA GIRLS' JUNIOR HIGH SCHOOL,47,40,7,,,,,51,,9,41,1,,,34,,,25,9,,,,,,,10,28,,,,,,16,10,
2016,CHITTAGONG,CHITTAGONG PORT,104241,HALISHAHAR BEGUMJAN HIGH SCHOOL,25,177,235,50,,,,,17,198,203,75,,,,,250,211,67,26,,,,,163,275,36,13,,,,115,182,57,30
2016,CHITTAGONG,CHITTAGONG PORT,104242,HALISHAHAR AHMED MEAH CITY CORP. G.H.SCH,,10,123,,,,,,,15,112,41,,,,,,30,60,44,,,,,,,40,71,,,,,,,129
2016,CHITTAGONG,CHITTAGONG PORT,104244,HALISHAHAR MEHER AFZAL HIGH SCHOOL,28,200,46,,,,,,22,200,40,,,,,,,18,90,40,,,,,,120,130,,,,,,37,90,40
2016,CHITTAGONG,CHITTAGONG PORT,104245,T.S.P. COMPLEX SECOANDARY SCHOOL,20,50,55,15,,,,,17,50,58,,,,,,10,60,40,,,,,8,70,34,,,,,,,40,30,12
2016,CHITTAGONG,CHITTAGONG PORT,104246,CHITTAGONG PORT  GIRLS HIGH SCHOOL AND COLLEGE,3,16,155,15,,,,,15,26,110,20,5,,,,3,23,80,25,5,,,,14,35,100,35,,,,5,15,100,56
2016,CHITTAGONG,CHITTAGONG PORT,104247,CHITTAGONG PORT HIGH SCHOOL AND COLLEGE,3,160,9,,,,,,6,145,4,,,,,,8,144,4,,,,,,10,144,7,,,,,,8,140,11
2016,CHITTAGONG,CHITTAGONG PORT,104250,HALISHAR MUNSHIPARA HIGH SCHOOL,,288,55,24,,,,,,219,111,25,,,,,,176,78,37,,,,,,148,62,38,,,,,,119,103
2016,CHITTAGONG,CHITTAGONG PORT,104251,DASKHIN HALISHAHAR HIGH SCHOOL,380,115,,,,,,,350,280,20,,,,,,250,240,34,,,,,,330,250,53,,,,,,320,105,37
2016,CHITTAGONG,CHITTAGONG PORT,104252,NIMTALA HIGH SCHOOL,,135,15,,,,,,,133,4,,,,,,,132,10,,,,,,,99,6,,,,,,48,51,10
2016,CHITTAGONG,CHITTAGONG PORT,104263,BEPZA  PUBLIC   SCHOOL AND COLLEGE,,,213,,,,,,,,232,,,,,,,,212,,,,,,,,290,,,,,,,,209
2016,CHITTAGONG,CHITTAGONG PORT,104264,NOU-BAHINI SCHOOL AND COLLEGE,281,352,,,,,,,141,497,40,,,,,,102,464,61,,,,,,143,423,15,,,,,,459,104,
2016,CHITTAGONG,CHITTAGONG PORT,133904,"BANGLADESH RAILWAY GOVERNMENT HIGH SCHOOL,BANDAR",5,89,26,3,,,,,12,81,8,4,,,,,13,86,12,6,,,,,12,86,6,,,,,,18,62,6
2016,CHITTAGONG,DOUBLE MOORING,104268,KHAN SHAHEB ABDUL HAKIM  HIGH SCHOOL,,85,26,18,7,,,,,42,65,39,38,,,,,43,55,27,21,,,,,74,28,54,,,,,13,78,72
2016,CHITTAGONG,DOUBLE MOORING,104269,KALKAKOLI HIGH SCHOOL,21,121,27,,,,,,41,130,40,,,,,,15,119,31,,,,,,,27,112,15,,,,,12,102,52
2016,CHITTAGONG,DOUBLE MOORING,104270,PATHANTOOLI KHAN SHAHEB CITY CORP.GIRLS SCHOOL,0,0,128,5,0,0,0,0,0,0,120,20,0,0,0,0,0,25,104,0,0,0,0,0,0,45,87,19,0,0,0,0,0,70,25
2016,CHITTAGONG,DOUBLE MOORING,104271,PATHANTOOLI CITY  CORPORATION BOYS HIGH SCHOOL,,80,37,,,,,,11,75,25,,,,,,,67,50,,,,,,,25,95,,,,,,,11,99
2016,CHITTAGONG,DOUBLE MOORING,104273,CITY GOVT.GIRLS HIGH SCHOOL,160,20,20,,,,,,13,150,,,,,,,,160,14,,,,,,,130,5,,,,,,,150,26
2016,CHITTAGONG,DOUBLE MOORING,104275,"CHITTAGONG COLLEGIATE SCHOOL,DOUBLE MOORING (GOVT.)",123,178,19,,,,,0,108,182,36,,,,0,0,113,159,52,,,0,0,0,179,212,60,,0,0,0,0,183,203,39
2016,CHITTAGONG,DOUBLE MOORING,104276,PURBA  MADARBARI  CITY  CORP  GIRLS  HIGH SCHOOL,10,102,14,12,,,,8,10,96,13,6,,,,8,82,12,8,,,,,6,92,7,,,,,,4,62,10,
2016,CHITTAGONG,DOUBLE MOORING,104279,AGRABAD BALIKA BIDYALAY,,41,185,115,,,,,,22,145,155,,,,,,43,135,165,,,,,,42,125,175,,,,,,65,222
2016,CHITTAGONG,DOUBLE MOORING,104280,HATEY KHARI SCHOOL & COLLEGE,,100,134,,,,,,,110,87,,,,,,,107,103,,,,,,,95,111,,,,,,,75,112
2016,CHITTAGONG,DOUBLE MOORING,104281,POSTAR PAR CITY CORPORATION BOYS HIGH SCHOOL,1,110,13,1,,,,,,102,24,1,,,,,,73,12,1,,,,,,60,11,1,,,,,,57,7
2016,CHITTAGONG,DOUBLE MOORING,104283,WEST MADAR BARI CITY CORPORATION GIRLS HIGH SCHOOL,35,60,18,,,,,,38,68,12,,,,,,30,44,10,,,,,,24,54,16,,,,,,20,43,15
2016,CHITTAGONG,DOUBLE MOORING,104284,G.R.K. MULTI HIGH SCHOOL,,,9,22,18,7,,,,3,8,22,6,,,,,13,24,7,5,,,,,28,25,7,,,,,9,26,11
2016,CHITTAGONG,DOUBLE MOORING,104285,KHAJA AJMERI HIGH SCHOOL,34,274,35,,,,,,30,240,37,,,,,,28,212,25,,,,,,2,195,29,,,,,,20,180,44
2016,CHITTAGONG,DOUBLE MOORING,104286,G.K.B.H DOVASH CITY CORP. GIRLS HIGH SCHOOL,,94,24,,,,,,,98,46,,,,,,,92,,,,,,,,71,21,,,,,,,62,17
2016,CHITTAGONG,DOUBLE MOORING,104287,AL-ZABER INSTITUTE,22,102,91,9,,,,,2,108,110,,,,,,44,95,14,5,,,,,10,116,61,17,,,,,19,33,116
2016,CHITTAGONG,DOUBLE MOORING,104288,AGRABAD GOVT. COLONY HIGH SCHOOL,101,52,80,,,,,95,56,46,,,,,,,85,50,75,,,,,,56,80,66,,,,,,56,85,60
2016,CHITTAGONG,DOUBLE MOORING,104289,T&T HIGH SCHOOL,,110,40,,,,,,,103,30,,,,,,,100,23,,,,,,,90,24,,,,,,,90,37
2016,CHITTAGONG,DOUBLE MOORING,104291,BIDYUT UNNAYAN BOARD HIGH SCHOOL,20,40,25,,,,,,25,30,31,,,,,,20,30,19,,,,,,20,30,27,,,,,,25,20,19
2016,CHITTAGONG,DOUBLE MOORING,104294,BANGLADESH BANK COLONY HIGH SCHOOL,13,108,25,0,0,0,0,0,12,113,22,0,0,0,0,0,11,123,4,0,0,0,0,2,12,122,3,0,0,0,0,0,8,108,16
2016,CHITTAGONG,DOUBLE MOORING,104296,FOREST COLONY GIRLS HIGH SCHOOL,26,80,,,,,,,20,60,,,,,,,15,70,,,,,,,20,61,,,,,,,30,33,
2016,CHITTAGONG,DOUBLE MOORING,104298,RAILWAY EMPLOYEES GIRLS  HIGH SCHOOL,15,35,15,,,,,,20,19,14,,,,,,26,41,8,,,,,,26,34,12,,,,,12,42,9,
2016,CHITTAGONG,DOUBLE MOORING,104304,POSTARPAR ASMA KHATUN CITY CORP.GIRLS SCHOOL & COLLEGE,7,65,52,30,13,0,0,0,10,30,42,15,7,0,0,0,10,31,55,29,0,0,0,0,0,34,40,13,0,0,0,0,16,27,35
2016,CHITTAGONG,DOUBLE MOORING,131329,ALHAJ M A SALAM  HIGH SCHOOL,42,20,9,,,,,,10,51,,,,,,,,15,68,,,,,,,12,64,,,,,,,5,45
2016,CHITTAGONG,DOUBLE MOORING,134427,IDEAL PUBLIC SCHOOL & COLLEGE,53,,22,4,,,,38,,,21,,,,37,,,,21,,,33,,,,,16,,21,,,,,,12
2016,CHITTAGONG,DOUBLE MOORING,136728,GANOPURTA BIDYA NEKATON,,18,30,5,,,,,,20,25,,,,,,,95,37,,,,,,,,,,,,,,,,
2016,CHITTAGONG,FATIKCHHARI,104306,CHIKAN CHARA HIGH SCHOOL,,200,30,,,,,,,250,39,,,,,,,170,31,,,,,,,110,28,,,,,,,110,21
2016,CHITTAGONG,FATIKCHHARI,104307,"LATIF RAHMAN (FREE)HIGH SCHOOL, FATEHPUR",,20,40,10,,,,,19,20,30,10,,,,,23,40,20,10,,,,,17,30,20,,,,,,23,40,20
2016,CHITTAGONG,FATIKCHHARI,104308,JAHANARA MAMTAJ GIRLS HIGH SCHOOL,16,20,20,10,,,,,22,30,20,20,,,,,26,30,30,10,,,,20,20,20,20,,,,,25,20,20,10
2016,CHITTAGONG,FATIKCHHARI,104309,BHUJPUR ADARSHA HIGH SCHOOL,119,60,10,15,3,,,,34,77,64,25,10,,,,5,85,76,16,14,,,,14,65,75,20,,,,,15,93,50
2016,CHITTAGONG,FATIKCHHARI,104310,BHUJPUR NATIONAL SCHOOL AND COLLEGE,,284,120,,,,,,,250,100,,,,,,210,97,,,,,,,180,37,,,,,,,190,41,
2016,CHITTAGONG,FATIKCHHARI,104311,DANTMARA A.B.Z. SIKDER HIGH SCHOOL,32,200,100,,,,,,18,100,90,,,,,,22,120,100,,,,,,12,100,60,,,,,,11,100,20
2016,CHITTAGONG,FATIKCHHARI,104312,NANPUR GIRLS HIGH SCHOOL,20,138,10,,,,,15,165,5,,,,,,,120,44,20,,,,,,110,20,5,,,,,,5,100,15
2016,CHITTAGONG,FATIKCHHARI,104313,NORTH DHARMAPUR  HIGH SCHOOL,,,,65,26,4,,,,,,65,28,,,,,,25,46,,,,,,38,20,2,,,,,,24,31
2016,CHITTAGONG,FATIKCHHARI,104314,DOULATPUR A.B.C. HIGH SCHOOL,35,52,78,,,,,,25,55,73,,,,,,45,65,40,,,,,,32,38,68,,,,,,26,58,59
2016,CHITTAGONG,FATIKCHHARI,104315,MAIZBHANDER GIRLS HIGH SCHOOL,18,19,30,18,,,,,21,19,20,7,,,,,28,22,22,6,,,,,32,20,15,5,,,,,20,16,18
2016,CHITTAGONG,FATIKCHHARI,104316,DHURUNG KHULSHI LION'S HIGH SCHOOL,50,100,63,,,,,,50,160,27,,,,,,100,45,28,,,,,,50,74,,,,,,25,70,30,
2016,CHITTAGONG,FATIKCHHARI,104317,SHAHNAGOR M.L HIGH SCHOOL,83,65,35,,,,,,25,60,55,15,,,,,27,90,45,15,,,,,33,54,16,,,,,,22,75,35
2016,CHITTAGONG,FATIKCHHARI,104318,FATICKCHARI GIRLS PILOT HIGH SCHOOL,361,,,,,,,19,104,214,32,,,,,,21,311,25,,,,,,24,187,6,,,,,,19,175,10
2016,CHITTAGONG,FATIKCHHARI,104319,FATICKCHARI CORONATION MODEL HIGH SCHOOL,80,190,73,,,,,,44,190,62,,,,,,50,190,70,,,,,,25,60,70,47,,,,,35,60,125
2016,CHITTAGONG,FATIKCHHARI,104320,NAZIRHAT ADARSHA HIGH SCHOOL,10,77,6,,,,,,8,75,9,,,,,,15,35,49,,,,,,,10,55,5,,,,,,20,28
2016,CHITTAGONG,FATIKCHHARI,104321,ROSANGIRI GIRLS HIGH SCHOOL,,52,,,,,,,,43,,,,,,,,50,,,,,,,,15,,,,,,,,15,
2016,CHITTAGONG,FATIKCHHARI,104323,ROSHANGIRI HIGH SCHOOL,,101,16,,,,,,,131,8,,,,,,,110,17,,,,,,,58,4,,,,,,,7,7
2016,CHITTAGONG,FATIKCHHARI,104324,HAIDCHAKIA MULTILATERAL HIGH SCHOOL,,51,100,100,,,,,,63,100,100,,,,,,31,120,80,,,,,,99,60,40,,,,,10,70,57
2016,CHITTAGONG,FATIKCHHARI,104325,BARAMASIA ABDUL KARIM HIGH SCHOOL,,169,56,,,,,,,148,54,,,,,,,110,79,,,,,,,80,39,,,,,,44,47,12
2016,CHITTAGONG,FATIKCHHARI,104326,JAHANPUR AMJAD ALI ABDUL HADI INSTIUTION,38,45,7,,,,,,58,42,5,,,,,,45,37,11,,,,,,50,18,19,,,,,,47,30,2
2016,CHITTAGONG,FATIKCHHARI,104327,NANUPUR ABU SOBAHAN HIGH SCHOOL,,22,170,8,,,,,,22,170,18,,,,,,22,138,,,,,,,10,60,30,,,,,6,74,60
2016,CHITTAGONG,FATIKCHHARI,104328,NARAYAN HAT HIGH SCHOOL,,5,28,60,71,39,,,,5,22,77,61,16,,,,3,24,40,76,,,,,2,10,58,,,,,2,18,36
2016,CHITTAGONG,FATIKCHHARI,104329,BAKHTAPUR DAIRABARI ML. HIGH SCHOOL,5,80,8,,,,,,8,80,4,,,,,,11,82,12,,,,,,10,58,12,,,,,,5,47,10
2016,CHITTAGONG,FATIKCHHARI,104330,DHARMAPUR MULT.HIGH SCHOOL,,85,144,,,,,,,67,125,,,,,,,155,23,,,,,,,33,139,13,,,,,,54,75
2016,CHITTAGONG,FATIKCHHARI,104331,PAINDONG HIGH SCHOOL,,45,156,29,,,,,35,125,111,6,,,,,35,175,13,,,,,,30,87,22,,,,,,45,55,25
2016,CHITTAGONG,FATIKCHHARI,104332,KANCHAN NAGAR MULTILATERAL HIGH SCHOOL,40,205,31,,,,,,35,186,18,,,,,,30,195,9,,,,,,17,115,27,,,,,,12,73,14
2016,CHITTAGONG,FATIKCHHARI,104333,SAMITIRHAT HIGH SCHOOL,120,40,36,,,,,,140,25,17,,,,,150,36,4,,,,,,83,10,10,,,,,,52,15,10,
2016,CHITTAGONG,FATIKCHHARI,104334,DHARMAPUR KAMALKRISNA GIRLS' HIGH SCHOOL,,12,34,20,,,,,,8,36,18,,,,,,38,28,18,,,,,,42,31,,,,,,,36,18
2016,CHITTAGONG,FATIKCHHARI,104335,HARUL CHARI HIGH SCHOOL,3,260,33,0,0,0,0,0,6,201,59,0,0,0,0,0,5,133,82,0,0,0,0,0,0,6,116,25,0,0,0,0,0,15,94
2016,CHITTAGONG,FATIKCHHARI,104336,KHIRAM HIGH SCHOOL,,,70,44,27,2,,,,60,40,30,6,,,,6,20,30,22,43,,,,,29,34,17,,,,,15,30,5
2016,CHITTAGONG,FATIKCHHARI,104337,DR. MD. ENAMUL HOQUE ACADEMY,,90,22,,,,,,,80,29,,,,,,,95,38,,,,,,,70,15,,,,,,,60,16
2016,CHITTAGONG,FATIKCHHARI,104339,NAZIRHAT GIRLS HIGH SCHOOL,70,60,,,,,,,4,90,60,,,,,,,50,50,20,,,,,50,20,4,,,,,,,45,30
2016,CHITTAGONG,FATIKCHHARI,104340,HEAKHOW BANANI HIGH SCHOOL,50,300,45,,,,,,54,224,29,,,,,,23,274,22,,,,,,23,190,19,,,,,,23,90,79
2016,CHITTAGONG,FATIKCHHARI,104341,MIRZAR HAT HIGH SCHOOL,12,43,44,29,14,,,0,12,55,32,29,,,0,0,23,34,18,,,,0,0,12,11,21,,0,0,0,,2,21,23
2016,CHITTAGONG,FATIKCHHARI,104342,BAGAN BAZAR HIGH SCHOOL,12,185,26,,,,,0,15,100,75,,,,0,0,25,75,36,,,0,0,0,68,97,,,0,0,0,0,72,55,
2016,CHITTAGONG,FATIKCHHARI,104343,SHANTIR HAT HIGH SCHOOL,94,160,40,,,,,,20,212,20,,,,,,20,209,24,,,,,,25,123,9,,,,,,25,107,47
2016,CHITTAGONG,FATIKCHHARI,104344,BALUTILA MODEL HIGH SCHOOL,,100,21,,,,,,,95,5,,,,,,,90,3,,,,,,,88,,,,,,,,60,1
2016,CHITTAGONG,FATIKCHHARI,104345,"COLLEGIATE HIGH SCHOOL,FATIKCHARI",222,,,,,,,210,,,,,,,180,,,,,,,116,,,,,,,120,,,,,,
2016,CHITTAGONG,FATIKCHHARI,104347,GAZARIA ZABUNNESSA PARA HIGH SCHOOL,38,42,45,27,32,,,,27,31,37,28,,,,30,31,28,40,,,,,21,25,31,29,11,,,27,26,35,29,14
2016,CHITTAGONG,FATIKCHHARI,104349,AZIMPUR IDEL HIGH SCHOOL,15,90,25,,,,,,20,81,50,,,,,,20,75,7,,,,,,10,65,4,,,,,,15,58,
2016,CHITTAGONG,FATIKCHHARI,104350,SOUTH NICHINTAPUR JUNIOR SCHOOL,25,29,11,,,,,,20,29,3,,,,,,15,14,7,,,,,,,,,,,,,,,,
2016,CHITTAGONG,FATIKCHHARI,104351,RASULPUR JUNIOR HIGH SCHOOL,15,60,28,,,,,,5,75,9,,,,,,2,50,5,,,,,,,,,,,,,,,,
2016,CHITTAGONG,FATIKCHHARI,104352,SUABIL  GIRL'S HIGH SCHOOL,,36,5,,,,,,,43,6,,,,,,,30,17,,,,,,,36,6,,,,,,,37,8
2016,CHITTAGONG,FATIKCHHARI,104353,AZIMNAGAR AHAMADIA RAHAMANIA  HIGH SCHOOL,,27,90,10,,,,,,51,60,10,,,,,32,30,30,,,,,,16,10,20,20,,,,,,29,28
2016,CHITTAGONG,FATIKCHHARI,104354,RANGAMATIA JUNIOR HIGH SCHOOL,23,128,12,,,,,,13,97,8,,,,,,34,58,24,,,,,,43,27,,,,,,,24,11,
2016,CHITTAGONG,FATIKCHHARI,104355,GOPALGHATA HIGH SCHOOL,,50,20,2,,,,,,40,6,2,,,,,,,55,4,,,,,,,18,2,,,,,,,42
2016,CHITTAGONG,FATIKCHHARI,104356,SYED SYEDA MEMORIAL HIGH SCHOOL,,60,35,11,,,,,,48,27,16,,,,,,60,20,,,,,,,51,22,,,,,,35,30,7
2016,CHITTAGONG,FATIKCHHARI,104394,GULTAZ  MEMORIAL  SCHOOL   &   COLLEGE,80,100,22,,,,,,50,100,4,,,,,,30,110,12,,,,,,20,107,2,,,,,,55,50,
2016,CHITTAGONG,FATIKCHHARI,131336,PURBA DHALAI KADIZA MALEK  SCHOOL AND COLLEGE,,60,17,,,,,,,103,,,,,,,21,50,,,,,,,38,19,,,,,,6,45,6,
2016,CHITTAGONG,FATIKCHHARI,131348,BABUNAGAR HIGH SCHOOL,49,56,6,0,0,0,0,0,5,84,51,,,,,,3,96,22,,,,,,,28,33,,,,,,,38,29
2016,CHITTAGONG,FATIKCHHARI,131349,NOOR AHMED ENGR MEMORIAL HIGH SCHOOL,,42,30,,,,,,,32,26,,,,,,,27,13,,,,,,,18,12,,,,,,,34,20
2016,CHITTAGONG,FATIKCHHARI,134270,ABDULLAPUR SECONDARY SCHOOL,65,,,,,,,,45,,,,,,,,42,,,,,,,,,,,,,,,,,,
2016,CHITTAGONG,FATIKCHHARI,134303,PAINDONG MODEL JUNIOR HIGH SCHOOL,15,15,10,,,,,,20,15,,,,,,,,10,15,5,,,,,,,,,,,,,,,
2016,CHITTAGONG,HALISHAHAR,104293,SILVER BELLS GIRLS HIGH SCHOOL,37,150,,,,,,,70,103,,,,,,,23,102,58,,,,,,40,105,25,,,,,,60,65,28
2016,CHITTAGONG,HALISHAHAR,104295,HOUSING AND SETTELMENT PUBLIC SCHOOL,12,90,8,2,,,,,3,85,4,2,,,,,3,98,2,1,,,,,3,88,3,,,,,,3,65,2
2016,CHITTAGONG,HALISHAHAR,104396,AL-HAJ YAKUB ALI GIRL'S HIGH SCHOOL & COLLEGE,30,290,30,0,0,0,0,0,20,250,30,0,0,0,0,0,30,200,31,0,0,0,0,0,20,180,47,0,0,0,0,0,15,200,36
2016,CHITTAGONG,HALISHAHAR,104664,GARIB-E-NEWAZ HIGH SCHOOL,503,24,0,0,0,0,0,0,468,31,0,0,0,0,0,0,0,351,23,0,0,0,0,0,0,477,25,0,0,0,0,0,0,232,26
2016,CHITTAGONG,HALISHAHAR,104672,HALISHAHAR ALHAJ MOHAMBBAT ALI C.C.H. SCH.,,27,135,25,,,,,,45,156,13,,,,,,21,142,6,,,,,,12,143,4,,,,,,25,94
2016,CHITTAGONG,HALISHAHAR,104676,RABEYA BASRI GIRL'S HIGH SCHOOL,51,27,24,2,,,,18,23,25,7,9,,,,,12,27,22,5,,,,,,15,41,37,,,,,1,70,10
2016,CHITTAGONG,HALISHAHAR,104677,SHAHEED LT . G. M. MUSHFIQUE BIR UTTAM HIGH SCHOOL,2,78,2,,,,,,,75,2,,,,,,1,65,2,,,,,,1,67,1,,,,,,2,63,
2016,CHITTAGONG,HALISHAHAR,135721,HALISHAHAR CANTONMENT PUBLIC SCHOOL AND COLLEGE,90,30,10,0,0,0,0,0,95,30,14,0,0,0,0,0,65,15,6,0,0,0,0,0,67,9,5,0,,,,,61,10,4
